,text,created_at,user_followers,user_friends,retweet_count,favorite_count,processed_text,label
4891,Kejahatan siber kasus ini menarik perhatian publik. ,2024-07-22 01:14:59,5021,3675,307,239,jahat siber tarik perhati publik,0
4892,Begal tersangka mencoba melarikan diri. ,2024-03-25 04:46:34,5839,4894,47,270,begal sangka coba lari,0
4893,Pemerasan polisi masih memburu pelaku. ,2024-03-24 15:22:02,5893,4388,289,57,peras polisi buru laku,0
4894,Cyberbullying kejadian ini menggemparkan warga. ,2024-01-26 17:49:36,6168,1660,137,114,cyberbullying jadi gempar warga,0
4895,Bazar menjadi inspirasi bagi banyak orang. ,2024-03-01 06:48:39,9725,2062,399,225,bazar inspirasi orang,2
4896,Begal tersangka melawan saat ditangkap. ,2024-04-12 01:46:58,7156,1612,189,272,begal sangka lawan tangkap,0
4897,Kejahatan siber polisi masih memburu pelaku. ,2024-05-26 02:01:50,6545,2400,456,32,jahat siber polisi buru laku,0
4898,Pembobolan korban diminta melapor. ,2024-05-19 05:49:41,3349,111,367,184,bobol korban lapor,0
4899,Pembakaran korban diminta melapor. ,2024-02-22 00:03:00,4209,2032,57,48,bakar korban lapor,0
4900,Lingkungan hidup menjadi sorotan media. ,2024-04-11 00:59:41,5864,1717,16,96,lingkung hidup sorot media,1
4901,Perumahan menjadi ikon baru. ,2024-07-14 18:18:15,2394,457,202,47,rumah ikon,2
4902,Kekerasan masih dalam penyelidikan. ,2024-05-04 18:41:05,3474,150,352,82,keras lidi,0
4903,Kesehatan mendapat dukungan dari pemerintah. ,2024-05-14 00:10:11,9213,341,259,205,sehat dukung perintah,2
4904,Kesehatan mendukung pembangunan berkelanjutan. ,2024-05-23 04:47:29,7297,4548,12,68,sehat dukung bangun lanjut,2
4905,Festival memupuk rasa kebersamaan. ,2024-03-27 20:42:32,414,3656,319,70,festival pupuk sama,2
4906,Pengembangan karir acara tersebut sukses besar. ,2024-03-04 03:17:38,7386,1649,110,300,kembang karir acara sukses,2
4907,Penyelundupan penyidikan dilakukan secara intensif. ,2024-02-21 02:37:59,8988,110,389,291,selundup sidi intensif,1
4908,Pendakian menarik wisatawan mancanegara. ,2024-03-01 01:03:51,1548,2268,119,112,daki tarik wisatawan mancanegara,1
4909,Penganiayaan terjadi di Palembang. ,2024-02-15 13:51:18,6201,642,6,250,aniaya palembang,0
4910,Kegiatan ekstrakurikuler telah mencapai kesepakatan. ,2024-07-22 05:01:05,4458,1283,121,130,giat ekstrakurikuler capai sepakat,2
4911,Pelecehan polisi berjanji mengusut tuntas. ,2024-01-10 17:53:03,6124,1224,378,2,leceh polisi janji usut tuntas,0
4912,Cyberbullying pelaku berhasil melarikan diri. ,2024-05-12 17:17:44,489,1804,495,167,cyberbullying laku hasil lari,0
4913,Antropologi menjunjung tinggi nilai budaya. ,2024-07-12 15:56:10,6622,1410,71,257,antropologi junjung nilai budaya,2
4914,Inovasi menambah wawasan masyarakat. ,2024-07-13 05:16:07,471,3582,464,69,inovasi tambah wawas masyarakat,2
4915,Kemitraan diharapkan memberikan manfaat. ,2024-03-23 13:26:12,1186,751,264,173,mitra harap manfaat,2
4916,Cyberbullying polisi berjanji mengusut tuntas. ,2024-03-27 13:02:32,9703,3313,4,148,cyberbullying polisi janji usut tuntas,1
4917,Bazar mengalami peningkatan. ,2024-06-08 19:15:24,9957,128,208,266,bazar alami tingkat,2
4918,Museum memiliki potensi besar. ,2024-05-20 21:14:29,5011,1124,229,271,museum milik potensi,1
4919,Perumahan mempererat hubungan sosial. ,2024-06-21 07:29:22,8728,3121,408,35,rumah erat hubung sosial,1
4920,Pemalsuan terjadi di Purwokerto. ,2024-01-07 21:10:48,3480,289,146,220,palsu purwokerto,0
4921,Desain produk mendongkrak perekonomian daerah. ,2024-06-10 16:57:14,120,322,413,50,desain produk dongkrak ekonomi daerah,1
4922,Penipuan kejadian ini menggemparkan warga. ,2024-01-02 06:50:35,4666,4204,111,200,tipu jadi gempar warga,0
4923,Entrepreneurship menjunjung tinggi nilai budaya. ,2024-04-01 18:33:43,9281,3529,76,172,entrepreneurship junjung nilai budaya,2
4924,Tari memperkenalkan teknologi baru. ,2024-05-13 17:49:25,4461,1626,11,269,tari kenal teknologi,2
4925,Pendidikan menjadi daya tarik utama. ,2024-02-29 07:14:57,3833,1829,460,50,didik daya tarik utama,2
4926,Begal barang bukti ditemukan. ,2024-07-06 17:22:27,3064,3708,169,11,begal barang bukti temu,0
4927,Energi terbarukan warga antusias menyambut. ,2024-02-25 10:16:38,162,1906,394,86,energi baru warga antusias sambut,2
4928,Jurnalistik mendukung pembangunan berkelanjutan. ,2024-04-14 02:03:04,7860,2366,142,273,jurnalistik dukung bangun lanjut,1
4929,Konser mendapat sorotan positif. ,2024-03-16 18:26:07,4247,2121,296,234,konser sorot positif,2
4930,Penerbitan menjadi pusat perhatian. ,2024-07-29 08:34:13,9398,4199,213,277,terbit pusat perhati,1
4931,Budaya acara tersebut sukses besar. ,2024-06-02 07:20:01,473,2344,114,238,budaya acara sukses,2
4932,Perampokan ada saksi yang melihat kejadian. ,2024-01-20 13:48:10,2487,4263,432,12,ampo saksi jadi,1
4933,Pencurian terjadi di Depok. ,2024-07-05 16:42:17,2876,2666,386,5,curi depok,0
4934,Penyerangan kasus meningkat selama pandemi. ,2024-06-20 19:29:37,1939,3875,9,256,serang tingkat pandemi,1
4935,Kemitraan memperkuat hubungan antarwarga. ,2024-01-10 23:29:19,135,4395,133,47,mitra kuat hubung antarwarga,1
4936,Penganiayaan ada saksi yang melihat kejadian. ,2024-06-18 22:01:23,9175,3996,63,160,aniaya saksi jadi,0
4937,Sosial dapat dinikmati di Surabaya. ,2024-04-30 05:40:11,2665,4104,432,20,sosial nikmat surabaya,2
4938,Penerbitan diharapkan memberikan manfaat. ,2024-01-12 22:55:02,6726,1320,352,187,terbit harap manfaat,1
4939,Penganiayaan tersangka akan segera diadili. ,2024-02-12 17:45:21,1643,713,140,135,aniaya sangka adil,0
4940,Penipuan tersangka akan segera diadili. ,2024-07-03 19:35:19,4401,2292,53,12,tipu sangka adil,0
4941,Korupsi masih dalam penyelidikan. ,2024-07-27 09:13:19,3107,3332,125,34,korupsi lidi,1
4942,Wisata meraih penghargaan internasional. ,2024-04-24 14:15:53,6051,1868,365,52,wisata raih harga internasional,2
4943,Ekonomi kreatif mengalami peningkatan. ,2024-03-24 13:06:01,5668,4605,114,30,ekonomi kreatif alami tingkat,1
4944,Penculikan warga diminta waspada. ,2024-05-24 22:34:48,442,70,460,3,culi warga waspada,0
4945,Jurnalistik memperkuat hubungan antarwarga. ,2024-03-25 23:11:41,1424,3167,485,63,jurnalistik kuat hubung antarwarga,1
4946,Urbanisasi menjadi daya tarik utama. ,2024-04-22 07:10:50,7902,4552,317,55,urbanisasi daya tarik utama,1
4947,Penganiayaan ada saksi yang melihat kejadian. ,2024-01-19 10:22:47,1100,4352,164,65,aniaya saksi jadi,0
4948,Pembobolan kasus ini menarik perhatian publik. ,2024-05-17 02:16:04,152,4570,283,125,bobol tarik perhati publik,0
4949,Komunitas menyediakan fasilitas baru. ,2024-03-21 01:21:30,5759,2386,216,189,komunitas sedia fasilitas,1
4950,Pembakaran warga diminta waspada. ,2024-01-30 04:25:21,1208,2987,198,28,bakar warga waspada,0
4951,Penganiayaan tersangka melawan saat ditangkap. ,2024-06-30 14:56:19,2647,515,443,211,aniaya sangka lawan tangkap,0
4952,Pembunuhan masih dalam penyelidikan. ,2024-07-27 23:34:26,9051,2284,223,220,bunuh lidi,0
4953,Program sosial menjadi agenda tahunan. ,2024-01-31 10:51:24,9258,4864,407,234,program sosial agenda tahun,1
4954,Pencemaran nama baik tersangka akan segera diadili. ,2024-03-21 05:38:22,3128,4682,405,222,cemar nama sangka adil,0
4955,Terorisme masih dalam penyelidikan. ,2024-05-11 15:06:37,1150,3381,342,16,terorisme lidi,1
4956,Kejahatan siber tersangka melawan saat ditangkap. ,2024-05-20 06:18:02,5257,1504,20,277,jahat siber sangka lawan tangkap,0
4957,Korupsi terjadi di Palembang. ,2024-04-18 15:20:40,9605,3896,182,205,korupsi palembang,0
4958,Pelayanan masyarakat mempererat hubungan sosial. ,2024-06-13 04:52:42,8804,4448,45,110,layan masyarakat erat hubung sosial,1
4959,Pembunuhan tersangka melawan saat ditangkap. ,2024-04-08 05:57:23,7032,2948,291,9,bunuh sangka lawan tangkap,0
4960,Penganiayaan kasus ini menarik perhatian publik. ,2024-02-05 15:18:18,4800,1130,48,239,aniaya tarik perhati publik,0
4961,Pemerasan terjadi di Medan. ,2024-04-17 08:57:48,5563,641,54,296,peras medan,2
4962,Perjudian motif masih belum diketahui. ,2024-01-20 13:40:40,687,1615,492,54,judi motif,0
4963,Perdagangan manusia berhasil ditangkap. ,2024-05-03 11:37:23,8359,1144,372,224,dagang manusia hasil tangkap,0
4964,Perdagangan manusia tersangka akan segera diadili. ,2024-07-21 08:14:35,8693,1963,379,249,dagang manusia sangka adil,2
4965,Film meningkatkan kesadaran masyarakat. ,2024-07-23 14:49:18,2030,706,285,151,film tingkat sadar masyarakat,2
4966,Komunitas mendapat respon positif. ,2024-03-30 03:44:57,2367,1027,87,236,komunitas respon positif,2
4967,Perampokan korban diminta melapor. ,2024-01-09 11:49:04,4356,2456,3,13,ampo korban lapor,1
4968,Budaya menjadi sorotan media. ,2024-05-10 17:27:00,9858,1375,225,69,budaya sorot media,0
4969,Pelatihan memberikan hiburan. ,2024-06-02 20:06:22,5770,2917,420,47,latih hibur,2
4970,Narkoba kejadian ini menggemparkan warga. ,2024-07-28 23:28:37,9450,2969,141,143,narkoba jadi gempar warga,0
4971,Pembobolan masih dalam penyelidikan. ,2024-06-29 15:02:14,1595,4531,337,188,bobol lidi,0
4972,Ekonomi kreatif mengundang banyak pengunjung. ,2024-03-14 18:36:24,223,2378,392,172,ekonomi kreatif undang unjung,1
4973,Perampokan korban diminta melapor. ,2024-05-19 19:39:34,6028,4961,44,57,ampo korban lapor,1
4974,Pembobolan berhasil ditangkap. ,2024-02-04 21:16:57,3200,907,386,18,bobol hasil tangkap,0
4975,Seni kontemporer menjadi pusat perhatian. ,2024-01-18 02:31:07,1858,3855,1,244,seni kontemporer pusat perhati,1
4976,Perjudian polisi masih memburu pelaku. ,2024-05-23 14:46:03,7879,518,246,44,judi polisi buru laku,0
4977,Narkoba kejadian ini menggemparkan warga. ,2024-04-04 10:20:11,5400,4651,15,105,narkoba jadi gempar warga,0
4978,Energi terbarukan diharapkan memberikan manfaat. ,2024-07-26 09:44:49,976,3716,301,42,energi baru harap manfaat,2
4979,Pemerasan ada saksi yang melihat kejadian. ,2024-05-03 20:53:26,7805,477,39,37,peras saksi jadi,1
4980,Penganiayaan terjadi di Surabaya. ,2024-06-05 01:59:21,7186,4384,20,39,aniaya surabaya,0
4981,Penipuan online kasus ini menarik perhatian publik. ,2024-03-07 04:00:29,3763,399,370,139,tipu online tarik perhati publik,1
4982,Desain grafis mendongkrak perekonomian daerah. ,2024-03-16 06:21:03,7639,3542,419,193,desain grafis dongkrak ekonomi daerah,1
4983,Konser menjunjung tinggi nilai budaya. ,2024-07-06 09:18:25,5070,831,452,114,konser junjung nilai budaya,2
4984,Kebudayaan daerah menjadi sorotan media. ,2024-03-04 13:55:02,252,464,37,268,budaya daerah sorot media,0
4985,Penggelapan penyidikan dilakukan secara intensif. ,2024-07-02 17:42:53,3148,538,68,85,gelap sidi intensif,1
4986,Pariwisata meningkatkan kesadaran masyarakat. ,2024-03-08 02:26:09,4625,1634,244,257,pariwisata tingkat sadar masyarakat,2
4987,Narkoba penyidikan dilakukan secara intensif. ,2024-05-19 08:17:19,8004,1469,167,113,narkoba sidi intensif,1
4988,Perjudian berhasil ditangkap. ,2024-05-20 15:24:05,6530,3468,414,246,judi hasil tangkap,0
4989,Kesehatan meraih penghargaan internasional. ,2024-07-13 13:17:57,4712,1882,495,216,sehat raih harga internasional,2
4990,Lingkungan diharapkan memberikan manfaat. ,2024-07-30 10:36:19,2094,2954,462,27,lingkung harap manfaat,2
4991,Kekerasan masih dalam penyelidikan. ,2024-02-26 05:02:35,5114,2411,310,258,keras lidi,0
4992,Kerajinan tangan menyediakan fasilitas baru. ,2024-04-18 09:12:39,1446,4056,130,61,rajin tangan sedia fasilitas,2
4993,Narkoba tersangka mengaku bersalah. ,2024-02-15 04:31:28,1011,4085,136,5,narkoba sangka aku salah,0
4994,Penggelapan kejadian ini menggemparkan warga. ,2024-06-09 02:32:05,6920,3494,226,195,gelap jadi gempar warga,0
4995,Terorisme kejadian ini menggemparkan warga. ,2024-05-27 00:46:54,3955,294,68,174,terorisme jadi gempar warga,0
4996,Penipuan kejadian ini menggemparkan warga. ,2024-05-04 20:44:24,6958,2321,313,151,tipu jadi gempar warga,0
4997,Penyerangan tersangka akan segera diadili. ,2024-05-05 05:50:44,7349,1787,402,162,serang sangka adil,0
4998,Kekerasan kasus meningkat selama pandemi. ,2024-03-08 21:04:08,744,2873,135,109,keras tingkat pandemi,0
4999,Rekreasi acara tersebut sukses besar. ,2024-05-31 03:48:55,4383,1500,106,283,rekreasi acara sukses,2
5000,Penyerangan tersangka mencoba melarikan diri. ,2024-02-09 13:40:28,9276,2337,18,161,serang sangka coba lari,0
5001,Kesejahteraan hewan memperkenalkan teknologi baru. ,2024-05-04 14:30:09,4113,223,365,37,sejahtera hewan kenal teknologi,2
5002,Kekerasan masih dalam penyelidikan. ,2024-07-26 06:22:53,8027,4578,276,300,keras lidi,0
5003,Korupsi tersangka melawan saat ditangkap. ,2024-07-15 00:02:58,593,2306,175,244,korupsi sangka lawan tangkap,0
5004,Ekosistem warga antusias menyambut. ,2024-01-01 05:51:24,6400,1593,354,42,ekosistem warga antusias sambut,2
5005,Pelecehan berhasil ditangkap. ,2024-05-06 12:22:17,8857,587,373,17,leceh hasil tangkap,0
5006,Kejahatan siber kejadian ini menggemparkan warga. ,2024-07-17 03:05:53,3423,1678,328,5,jahat siber jadi gempar warga,0
5007,Kejahatan siber berhasil ditangkap. ,2024-05-24 08:09:17,7322,3826,357,195,jahat siber hasil tangkap,0
5008,Wisata menciptakan lapangan kerja baru. ,2024-04-05 14:28:22,701,3555,428,257,wisata cipta lapang kerja,2
5009,Penyerangan terjadi di Medan. ,2024-01-28 00:47:53,3176,854,186,116,serang medan,2
5010,Begal masih dalam penyelidikan. ,2024-01-30 21:28:45,1023,484,422,152,begal lidi,0
5011,Cyberbullying barang bukti ditemukan. ,2024-06-19 23:10:34,2301,3145,490,166,cyberbullying barang bukti temu,1
5012,Pencurian kasus ini menarik perhatian publik. ,2024-02-03 06:05:59,3807,4070,213,71,curi tarik perhati publik,0
5013,Baturaden menjadi pusat perhatian. ,2024-06-21 13:21:12,5876,3468,346,297,baturaden pusat perhati,1
5014,Museum menyediakan fasilitas baru. ,2024-01-25 22:12:42,6502,2156,435,237,museum sedia fasilitas,2
5015,Kekerasan ada saksi yang melihat kejadian. ,2024-07-26 06:23:44,7364,2494,116,130,keras saksi jadi,0
5016,Terorisme tersangka mengaku bersalah. ,2024-05-09 18:51:09,9134,1470,314,41,terorisme sangka aku salah,0
5017,Pembobolan lokasi kejadian telah diamankan. ,2024-01-25 13:52:31,5687,797,459,236,bobol lokasi jadi aman,0
5018,Penggelapan masih dalam penyelidikan. ,2024-07-05 23:14:52,9584,2838,402,109,gelap lidi,0
5019,Kekerasan kasus meningkat selama pandemi. ,2024-01-06 06:59:14,3041,3941,448,11,keras tingkat pandemi,0
5020,Pemerasan motif masih belum diketahui. ,2024-06-11 01:36:12,2935,2558,484,200,peras motif,1
5021,Penipuan barang bukti ditemukan. ,2024-05-24 17:10:51,4290,2195,83,88,tipu barang bukti temu,0
5022,Kuliner mengalami peningkatan. ,2024-02-11 03:15:13,9458,931,337,223,kuliner alami tingkat,2
5023,Entrepreneurship menjadi daya tarik utama. ,2024-06-18 23:51:06,484,3175,288,203,entrepreneurship daya tarik utama,2
5024,Penganiayaan ada saksi yang melihat kejadian. ,2024-07-22 11:06:47,8311,4230,295,42,aniaya saksi jadi,0
5025,Perayaan menarik wisatawan mancanegara. ,2024-06-21 16:48:06,4688,1540,120,280,raya tarik wisatawan mancanegara,2
5026,Penyelundupan penyidikan dilakukan secara intensif. ,2024-03-22 13:38:39,3586,4498,446,104,selundup sidi intensif,1
5027,Pembakaran polisi berjanji mengusut tuntas. ,2024-03-16 04:20:19,5775,226,224,233,bakar polisi janji usut tuntas,0
5028,Kejahatan siber tersangka akan segera diadili. ,2024-05-28 12:00:16,4381,742,203,197,jahat siber sangka adil,0
5029,Pemalsuan tersangka akan segera diadili. ,2024-04-15 00:46:19,9601,2969,187,166,palsu sangka adil,0
5030,Keamanan pangan menjadi ikon baru. ,2024-03-27 06:28:47,7658,2644,469,46,aman pangan ikon,2
5031,Pembunuhan kasus ini menarik perhatian publik. ,2024-06-11 00:51:07,6635,367,224,85,bunuh tarik perhati publik,0
5032,Pameran buku menjadi sorotan media. ,2024-03-01 20:45:12,510,3495,313,129,pamer buku sorot media,1
5033,Begal pelaku berhasil melarikan diri. ,2024-02-19 04:23:14,5441,2716,298,164,begal laku hasil lari,0
5034,Cyberbullying kasus ini menarik perhatian publik. ,2024-07-11 01:07:33,9973,2165,49,148,cyberbullying tarik perhati publik,1
5035,Perdagangan manusia barang bukti ditemukan. ,2024-05-01 20:17:31,9899,1405,172,213,dagang manusia barang bukti temu,0
5036,Musik mendapat sorotan positif. ,2024-06-23 02:19:02,6337,119,179,106,musik sorot positif,0
5037,Pariwisata menjadi inspirasi bagi banyak orang. ,2024-06-13 04:46:29,5945,1349,145,24,pariwisata inspirasi orang,2
5038,Begal kasus meningkat selama pandemi. ,2024-06-16 08:39:14,4223,3853,198,2,begal tingkat pandemi,0
5039,Penyelundupan lokasi kejadian telah diamankan. ,2024-06-06 07:01:35,7693,1387,308,206,selundup lokasi jadi aman,2
5040,Penipuan korban diminta melapor. ,2024-05-16 11:22:55,1106,2273,289,276,tipu korban lapor,0
5041,Pameran seni menggali potensi lokal. ,2024-06-21 12:23:15,2568,3575,289,71,pamer seni gali potensi lokal,1
5042,Penyelundupan kasus meningkat selama pandemi. ,2024-03-10 11:26:23,436,53,319,111,selundup tingkat pandemi,1
5043,Kesejahteraan warga antusias menyambut. ,2024-05-29 16:34:27,2823,2070,145,193,sejahtera warga antusias sambut,2
5044,Narkoba berhasil ditangkap. ,2024-01-19 15:18:39,7248,204,493,53,narkoba hasil tangkap,0
5045,Antropologi mendukung pembangunan berkelanjutan. ,2024-01-02 01:04:10,4177,2233,214,37,antropologi dukung bangun lanjut,2
5046,Pencemaran nama baik pelaku berhasil melarikan diri. ,2024-03-08 02:01:49,6779,1896,158,198,cemar nama laku hasil lari,0
5047,Pemalsuan tersangka melawan saat ditangkap. ,2024-01-30 11:40:37,6504,2428,486,103,palsu sangka lawan tangkap,0
5048,Kegiatan amal mengundang banyak pengunjung. ,2024-03-23 21:51:05,5301,1290,40,141,giat amal undang unjung,1
5049,Ekosistem melibatkan banyak peserta. ,2024-01-08 19:39:59,1722,2289,52,268,ekosistem libat serta,1
5050,Penganiayaan kejadian ini menggemparkan warga. ,2024-02-10 00:52:33,4449,3059,230,276,aniaya jadi gempar warga,0
5051,Bazar menarik wisatawan mancanegara. ,2024-06-08 14:42:32,7745,2735,236,67,bazar tarik wisatawan mancanegara,1
5052,Perampokan tersangka melawan saat ditangkap. ,2024-07-21 09:26:24,9332,3785,356,244,ampo sangka lawan tangkap,0
5053,Film menjadi daya tarik utama. ,2024-04-21 12:55:18,3925,3387,34,218,film daya tarik utama,2
5054,Keamanan pangan mendapat dukungan dari pemerintah. ,2024-02-23 14:23:09,2267,3677,160,126,aman pangan dukung perintah,2
5055,Infrastruktur memperkuat hubungan antarwarga. ,2024-03-02 12:57:01,5896,2730,121,180,infrastruktur kuat hubung antarwarga,1
5056,Kejahatan siber polisi berjanji mengusut tuntas. ,2024-06-19 01:21:01,3396,2450,42,257,jahat siber polisi janji usut tuntas,0
5057,Narkoba penyidikan dilakukan secara intensif. ,2024-05-07 06:03:04,2326,2487,433,138,narkoba sidi intensif,1
5058,Kebun raya memupuk rasa kebersamaan. ,2024-04-20 08:45:38,8247,4637,117,82,kebun raya pupuk sama,1
5059,Olah raga mendapat sorotan positif. ,2024-07-13 15:58:32,1085,478,144,18,olah raga sorot positif,2
5060,Cyberbullying kasus ini menarik perhatian publik. ,2024-01-26 08:20:55,1705,111,457,34,cyberbullying tarik perhati publik,1
5061,Penelitian memupuk rasa kebersamaan. ,2024-07-25 03:30:10,3497,2344,461,252,teliti pupuk sama,2
5062,Penipuan online tersangka mencoba melarikan diri. ,2024-04-07 21:35:11,8341,490,329,294,tipu online sangka coba lari,0
5063,Keamanan pangan acara berjalan lancar. ,2024-03-01 22:39:19,4917,4571,457,284,aman pangan acara jalan lancar,2
5064,Lingkungan hidup menarik wisatawan mancanegara. ,2024-05-01 02:35:13,8566,1975,282,278,lingkung hidup tarik wisatawan mancanegara,2
5065,Pembunuhan polisi berjanji mengusut tuntas. ,2024-07-16 00:11:47,7914,534,151,188,bunuh polisi janji usut tuntas,0
5066,Kompetisi mendongkrak perekonomian daerah. ,2024-05-14 07:21:33,6250,3590,65,67,kompetisi dongkrak ekonomi daerah,2
